index,SKU Code,Design No.,Stock,Category,Size,Color
8149,SET247-KR-SHA-XS,SET247,49.0,KURTA SET,XS,Teal
8150,SET247-KR-SHA-XXL,SET247,2.0,KURTA SET,XXL,Teal
8151,SET247-KR-SHA-XXXL,SET247,4.0,KURTA SET,XXXL,Teal
8152,SET248-KR-NP-L,SET248,4.0,KURTA SET,L,Teal
8153,SET248-KR-NP-M,SET248,7.0,KURTA SET,M,Teal
8154,SET248-KR-NP-S,SET248,4.0,KURTA SET,S,Teal
8155,SET248-KR-NP-XL,SET248,12.0,KURTA SET,XL,Teal
8156,SET248-KR-NP-XS,SET248,7.0,KURTA SET,XS,Teal
8157,SET248-KR-NP-XXL,SET248,4.0,KURTA SET,XXL,Teal
8158,SET248-KR-NP-XXXL,SET248,10.0,KURTA SET,XXXL,Teal
8159,SET249-KR-NP-L,SET249,2.0,KURTA SET,L,Green
8160,SET249-KR-NP-M,SET249,9.0,KURTA SET,M,Green
8161,SET249-KR-NP-S,SET249,18.0,KURTA SET,S,Green
8162,SET249-KR-NP-XL,SET249,4.0,KURTA SET,XL,Green
8163,SET249-KR-NP-XS,SET249,52.0,KURTA SET,XS,Green
8164,SET249-KR-NP-XXL,SET249,3.0,KURTA SET,XXL,Green
8165,SET249-KR-NP-XXXL,SET249,13.0,KURTA SET,XXXL,Green
8166,SET250-KR-SHA-L,SET250,13.0,KURTA SET,L,Magenta
8167,SET250-KR-SHA-M,SET250,35.0,KURTA SET,M,Magenta
8168,SET250-KR-SHA-S,SET250,5.0,KURTA SET,S,Magenta
8169,SET250-KR-SHA-XL,SET250,2.0,KURTA SET,XL,Magenta
8170,SET250-KR-SHA-XS,SET250,2.0,KURTA SET,XS,Magenta
8171,SET250-KR-SHA-XXL,SET250,4.0,KURTA SET,XXL,Magenta
8172,SET250-KR-SHA-XXXL,SET250,5.0,KURTA SET,XXXL,Magenta
8173,SET251-KR-PP-L,SET251,44.0,KURTA,L,Cream
8174,SET251-KR-PP-M,SET251,15.0,KURTA,M,Cream
8175,SET251-KR-PP-S,SET251,53.0,KURTA,S,Cream
8176,SET251-KR-PP-XL,SET251,32.0,KURTA,XL,Cream
8177,SET251-KR-PP-XS,SET251,40.0,KURTA,XS,Cream
8178,SET251-KR-PP-XXL,SET251,31.0,KURTA,XXL,Cream
8179,SET251-KR-PP-XXXL,SET251,26.0,KURTA,XXXL,Cream
8180,SET252-KR-PP-L,SET252,105.0,KURTA SET,L,Yellow
8181,SET252-KR-PP-M,SET252,154.0,KURTA SET,M,Yellow
8182,SET252-KR-PP-S,SET252,223.0,KURTA SET,S,Yellow
8183,SET252-KR-PP-XL,SET252,55.0,KURTA SET,XL,Yellow
8184,SET252-KR-PP-XS,SET252,148.0,KURTA SET,XS,Yellow
8185,SET252-KR-PP-XXL,SET252,76.0,KURTA SET,XXL,Yellow
8186,SET252-KR-PP-XXXL,SET252,95.0,KURTA SET,XXXL,Yellow
8187,SET253-KR-NP-L,SET253,6.0,KURTA SET,L,Black
8188,SET253-KR-NP-M,SET253,11.0,KURTA SET,M,Black
8189,SET253-KR-NP-S,SET253,26.0,KURTA SET,S,Black
8190,SET253-KR-NP-XL,SET253,8.0,KURTA SET,XL,Black
8191,SET253-KR-NP-XS,SET253,13.0,KURTA SET,XS,Black
8192,SET253-KR-NP-XXL,SET253,8.0,KURTA SET,XXL,Black
8193,SET253-KR-NP-XXXL,SET253,2.0,KURTA SET,XXXL,Black
8194,SET254-KR-NP-L,SET254,2.0,KURTA SET,L,Grey
8195,SET254-KR-NP-M,SET254,3.0,KURTA SET,M,Grey
8196,SET254-KR-NP-S,SET254,7.0,KURTA SET,S,Grey
8197,SET254-KR-NP-XL,SET254,2.0,KURTA SET,XL,Grey
8198,SET254-KR-NP-XS,SET254,10.0,KURTA SET,XS,Grey
8199,SET254-KR-NP-XXL,SET254,3.0,KURTA SET,XXL,Grey
8200,SET254-KR-NP-XXXL,SET254,2.0,KURTA SET,XXXL,Grey
8201,SET257-KR-PP-L,SET257,1.0,SET,L,Beige
8202,SET257-KR-PP-M,SET257,3.0,SET,M,Beige
8203,SET257-KR-PP-S,SET257,5.0,SET,S,Beige
8204,SET257-KR-PP-XL,SET257,3.0,SET,XL,Beige
8205,SET257-KR-PP-XS,SET257,2.0,SET,XS,Beige
8206,SET257-KR-PP-XXL,SET257,0.0,SET,XXL,Beige
8207,SET257-KR-PP-XXXL,SET257,2.0,SET,XXXL,Beige
8208,SET258-KR-PP-L,SET258,0.0,KURTA SET,L,OFF WHITE
8209,SET258-KR-PP-M,SET258,1.0,KURTA SET,M,OFF WHITE
8210,SET258-KR-PP-S,SET258,7.0,KURTA SET,S,OFF WHITE
8211,SET258-KR-PP-XL,SET258,1.0,KURTA SET,XL,OFF WHITE
8212,SET258-KR-PP-XS,SET258,6.0,KURTA SET,XS,OFF WHITE
8213,SET258-KR-PP-XXL,SET258,1.0,KURTA SET,XXL,OFF WHITE
8214,SET258-KR-PP-XXXL,SET258,3.0,KURTA SET,XXXL,OFF WHITE
8215,SET260-KR-PP-L,SET260,0.0,KURTA SET,L,Grey
8216,SET260-KR-PP-M,SET260,1.0,KURTA SET,M,Grey
8217,SET260-KR-PP-S,SET260,0.0,KURTA SET,S,Grey
8218,SET260-KR-PP-XL,SET260,1.0,KURTA SET,XL,Grey
8219,SET260-KR-PP-XXL,SET260,3.0,KURTA SET,XXL,Grey
8220,SET261-KR-PP-L,SET261,1.0,KURTA SET,L,Turquoise
8221,SET261-KR-PP-M,SET261,0.0,KURTA SET,M,Turquoise
8222,SET261-KR-PP-S,SET261,3.0,KURTA SET,S,Turquoise
8223,SET261-KR-PP-XL,SET261,0.0,KURTA SET,XL,Turquoise
8224,SET261-KR-PP-XXL,SET261,0.0,KURTA SET,XXL,Turquoise
8225,SET262-KR-NP-L,SET262,4.0,KURTA SET,L,Green
8226,SET262-KR-NP-M,SET262,1.0,KURTA SET,M,Green
8227,SET262-KR-NP-S,SET262,4.0,KURTA SET,S,Green
8228,SET262-KR-NP-XL,SET262,2.0,KURTA SET,XL,Green
8229,SET262-KR-NP-XS,SET262,44.0,KURTA SET,XS,Green
8230,SET262-KR-NP-XXL,SET262,2.0,KURTA SET,XXL,Green
8231,SET262-KR-NP-XXXL,SET262,45.0,KURTA SET,XXXL,Green
8232,SET263-KR-NP-L,SET263,4.0,KURTA SET,L,Turquoise
8233,SET263-KR-NP-M,SET263,6.0,KURTA SET,M,Turquoise
8234,SET263-KR-NP-S,SET263,15.0,KURTA SET,S,Turquoise
8235,SET263-KR-NP-XL,SET263,5.0,KURTA SET,XL,Turquoise
8236,SET263-KR-NP-XS,SET263,40.0,KURTA SET,XS,Turquoise
8237,SET263-KR-NP-XXL,SET263,17.0,KURTA SET,XXL,Turquoise
8238,SET263-KR-NP-XXXL,SET263,28.0,KURTA SET,XXXL,Turquoise
8239,SET264-KR-NP-L,SET264,76.0,KURTA SET,L,Gold
8240,SET264-KR-NP-M,SET264,295.0,KURTA SET,M,Gold
8241,SET264-KR-NP-S,SET264,330.0,KURTA SET,S,Gold
8242,SET264-KR-NP-XL,SET264,81.0,KURTA SET,XL,Gold
8243,SET264-KR-NP-XS,SET264,237.0,KURTA SET,XS,Gold
8244,SET264-KR-NP-XXL,SET264,127.0,KURTA SET,XXL,Gold
8245,SET264-KR-NP-XXXL,SET264,12.0,KURTA SET,XXXL,Gold
8246,SET265-KR-NP-L,SET265,9.0,KURTA SET,L,Pink
8247,SET265-KR-NP-M,SET265,84.0,KURTA SET,M,Pink
8248,SET265-KR-NP-S,SET265,19.0,KURTA SET,S,Pink
8249,SET265-KR-NP-XL,SET265,33.0,KURTA SET,XL,Pink
8250,SET265-KR-NP-XS,SET265,18.0,KURTA SET,XS,Pink
8251,SET265-KR-NP-XXL,SET265,14.0,KURTA SET,XXL,Pink
8252,SET265-KR-NP-XXXL,SET265,16.0,KURTA SET,XXXL,Pink
8253,SET266-KR-NP-L,SET266,35.0,SET,L,Black
8254,SET266-KR-NP-M,SET266,112.0,SET,M,Black
8255,SET266-KR-NP-S,SET266,57.0,SET,S,Black
8256,SET266-KR-NP-XL,SET266,60.0,SET,XL,Black
8257,SET266-KR-NP-XS,SET266,47.0,SET,XS,Black
8258,SET266-KR-NP-XXL,SET266,19.0,SET,XXL,Black
8259,SET266-KR-NP-XXXL,SET266,53.0,SET,XXXL,Black
8260,SET267-KR-NP-L,SET267,97.0,SET,L,Pink
8261,SET267-KR-NP-M,SET267,109.0,SET,M,Pink
8262,SET267-KR-NP-S,SET267,128.0,SET,S,Pink
8263,SET267-KR-NP-XL,SET267,67.0,SET,XL,Pink
8264,SET267-KR-NP-XS,SET267,107.0,SET,XS,Pink
8265,SET267-KR-NP-XXL,SET267,103.0,SET,XXL,Pink
8266,SET267-KR-NP-XXXL,SET267,103.0,SET,XXXL,Pink
8267,SET268-KR-NP-L,SET268,384.0,KURTA SET,L,OFF WHITE
8268,SET268-KR-NP-M,SET268,542.0,KURTA SET,M,OFF WHITE
8269,SET268-KR-NP-S,SET268,807.0,KURTA SET,S,OFF WHITE
8270,SET268-KR-NP-XL,SET268,176.0,KURTA SET,XL,OFF WHITE
8271,SET268-KR-NP-XS,SET268,403.0,KURTA SET,XS,OFF WHITE
8272,SET268-KR-NP-XXL,SET268,191.0,KURTA SET,XXL,OFF WHITE
8273,SET268-KR-NP-XXXL,SET268,112.0,KURTA SET,XXXL,OFF WHITE
8274,SET269-KR-NP-L,SET269,89.0,SET,L,Green
8275,SET269-KR-NP-M,SET269,310.0,SET,M,Green
8276,SET269-KR-NP-S,SET269,143.0,SET,S,Green
8277,SET269-KR-NP-XL,SET269,90.0,SET,XL,Green
8278,SET269-KR-NP-XS,SET269,162.0,SET,XS,Green
8279,SET269-KR-NP-XXL,SET269,13.0,SET,XXL,Green
8280,SET269-KR-NP-XXXL,SET269,26.0,SET,XXXL,Green
8281,SET270-KR-PP-L,SET270,0.0,KURTA SET,L,Green
8282,SET270-KR-PP-M,SET270,1.0,KURTA SET,M,Green
8283,SET270-KR-PP-S,SET270,10.0,KURTA SET,S,Green
8284,SET270-KR-PP-XL,SET270,3.0,KURTA SET,XL,Green
8285,SET270-KR-PP-XXL,SET270,5.0,KURTA SET,XXL,Green
8286,SET271-KR-NP-L,SET271,0.0,KURTA,L,Green
8287,SET271-KR-NP-M,SET271,2.0,KURTA,M,Green
8288,SET271-KR-NP-S,SET271,8.0,KURTA,S,Green
8289,SET271-KR-NP-XL,SET271,5.0,KURTA,XL,Green
8290,SET271-KR-NP-XS,SET271,1.0,KURTA,XS,Green
8291,SET271-KR-NP-XXL,SET271,2.0,KURTA,XXL,Green
8292,SET271-KR-NP-XXXL,SET271,3.0,KURTA,XXXL,Green
8293,SET272-KR-PP-L,SET272,3.0,KURTA SET,L,Mustard
8294,SET272-KR-PP-M,SET272,8.0,KURTA SET,M,Mustard
8295,SET272-KR-PP-S,SET272,6.0,KURTA SET,S,Mustard
8296,SET272-KR-PP-XL,SET272,4.0,KURTA SET,XL,Mustard
8297,SET272-KR-PP-XS,SET272,46.0,KURTA SET,XS,Mustard
8298,SET272-KR-PP-XXL,SET272,5.0,KURTA SET,XXL,Mustard
8299,SET272-KR-PP-XXXL,SET272,17.0,KURTA SET,XXXL,Mustard
8300,SET273-KR-NP-L,SET273,637.0,KURTA SET,L,Brown
8301,SET273-KR-NP-M,SET273,880.0,KURTA SET,M,Brown
8302,SET273-KR-NP-S,SET273,871.0,KURTA SET,S,Brown
8303,SET273-KR-NP-XL,SET273,445.0,KURTA SET,XL,Brown
8304,SET273-KR-NP-XS,SET273,862.0,KURTA SET,XS,Brown
8305,SET273-KR-NP-XXL,SET273,146.0,KURTA SET,XXL,Brown
8306,SET273-KR-NP-XXXL,SET273,51.0,KURTA SET,XXXL,Brown
8307,SET274-KR-PP-L,SET274,2.0,KURTA SET,L,Yellow
8308,SET274-KR-PP-M,SET274,11.0,KURTA SET,M,Yellow
8309,SET274-KR-PP-S,SET274,14.0,KURTA SET,S,Yellow
8310,SET274-KR-PP-XL,SET274,13.0,KURTA SET,XL,Yellow
8311,SET274-KR-PP-XS,SET274,25.0,KURTA SET,XS,Yellow
8312,SET274-KR-PP-XXL,SET274,39.0,KURTA SET,XXL,Yellow
8313,SET274-KR-PP-XXXL,SET274,3.0,KURTA SET,XXXL,Yellow
8314,SET275-KR-NP-L,SET275,2.0,SET,L,Blue
8315,SET275-KR-NP-M,SET275,2.0,SET,M,Blue
8316,SET275-KR-NP-S,SET275,6.0,SET,S,Blue
8317,SET275-KR-NP-XL,SET275,3.0,SET,XL,Blue
8318,SET275-KR-NP-XS,SET275,21.0,SET,XS,Blue
8319,SET275-KR-NP-XXL,SET275,8.0,SET,XXL,Blue
8320,SET275-KR-NP-XXXL,SET275,5.0,SET,XXXL,Blue
8321,SET276-KR-PP-L,SET276,45.0,KURTA SET,L,Blue
8322,SET276-KR-PP-M,SET276,86.0,KURTA SET,M,Blue
8323,SET276-KR-PP-S,SET276,72.0,KURTA SET,S,Blue
8324,SET276-KR-PP-XL,SET276,40.0,KURTA SET,XL,Blue
8325,SET276-KR-PP-XS,SET276,82.0,KURTA SET,XS,Blue
8326,SET276-KR-PP-XXL,SET276,45.0,KURTA SET,XXL,Blue
8327,SET276-KR-PP-XXXL,SET276,35.0,KURTA SET,XXXL,Blue
8328,SET277-KR-NP-L,SET277,6.0,KURTA SET,L,Turquoise
8329,SET277-KR-NP-M,SET277,4.0,KURTA SET,M,Turquoise
8330,SET277-KR-NP-S,SET277,32.0,KURTA SET,S,Turquoise
8331,SET277-KR-NP-XL,SET277,5.0,KURTA SET,XL,Turquoise
8332,SET277-KR-NP-XS,SET277,8.0,KURTA SET,XS,Turquoise
8333,SET277-KR-NP-XXL,SET277,9.0,KURTA SET,XXL,Turquoise
8334,SET277-KR-NP-XXXL,SET277,11.0,KURTA SET,XXXL,Turquoise
8335,SET278-KR-NP-L,SET278,7.0,KURTA SET,L,Orange
8336,SET278-KR-NP-M,SET278,4.0,KURTA SET,M,Orange
8337,SET278-KR-NP-S,SET278,10.0,KURTA SET,S,Orange
8338,SET278-KR-NP-XL,SET278,3.0,KURTA SET,XL,Orange
8339,SET278-KR-NP-XS,SET278,16.0,KURTA SET,XS,Orange
8340,SET278-KR-NP-XXL,SET278,7.0,KURTA SET,XXL,Orange
8341,SET278-KR-NP-XXXL,SET278,10.0,KURTA SET,XXXL,Orange
8342,SET279-LC-L,SET279,33.0,LEHENGA CHOLI,L,Teal
8343,SET279-LC-M,SET279,10.0,LEHENGA CHOLI,M,Teal
8344,SET279-LC-S,SET279,5.0,LEHENGA CHOLI,S,Teal
8345,SET279-LC-XL,SET279,40.0,LEHENGA CHOLI,XL,Teal
8346,SET279-LC-XS,SET279,14.0,LEHENGA CHOLI,XS,Teal
8347,SET279-LC-XXL,SET279,31.0,LEHENGA CHOLI,XXL,Teal
8348,SET279-LC-XXXL,SET279,15.0,LEHENGA CHOLI,XXXL,Teal
8349,SET280-KR-PP-L,SET280,1.0,KURTA SET,L,Pink
8350,SET280-KR-PP-M,SET280,3.0,KURTA SET,M,Pink
8351,SET280-KR-PP-S,SET280,4.0,KURTA SET,S,Pink
8352,SET280-KR-PP-XL,SET280,2.0,KURTA SET,XL,Pink
8353,SET280-KR-PP-XS,SET280,7.0,KURTA SET,XS,Pink
8354,SET280-KR-PP-XXL,SET280,2.0,KURTA SET,XXL,Pink
8355,SET280-KR-PP-XXXL,SET280,3.0,KURTA SET,XXXL,Pink
8356,SET281-KR-PP-L,SET281,4.0,SET,L,Green
8357,SET281-KR-PP-M,SET281,4.0,SET,M,Green
8358,SET281-KR-PP-S,SET281,20.0,SET,S,Green
8359,SET281-KR-PP-XL,SET281,3.0,SET,XL,Green
8360,SET281-KR-PP-XS,SET281,17.0,SET,XS,Green
8361,SET281-KR-PP-XXL,SET281,4.0,SET,XXL,Green
8362,SET281-KR-PP-XXXL,SET281,8.0,SET,XXXL,Green
8363,SET282-KR-PP-L,SET282,2.0,KURTA SET,L,Yellow
8364,SET282-KR-PP-M,SET282,3.0,KURTA SET,M,Yellow
8365,SET282-KR-PP-S,SET282,14.0,KURTA SET,S,Yellow
8366,SET282-KR-PP-XL,SET282,2.0,KURTA SET,XL,Yellow
8367,SET282-KR-PP-XS,SET282,32.0,KURTA SET,XS,Yellow
8368,SET282-KR-PP-XXL,SET282,3.0,KURTA SET,XXL,Yellow
8369,SET282-KR-PP-XXXL,SET282,0.0,KURTA SET,XXXL,Yellow
8370,SET285-KR-SHA-L,SET285,7.0,SET,L,Teal
8371,SET285-KR-SHA-M,SET285,2.0,SET,M,Teal
8372,SET285-KR-SHA-S,SET285,5.0,SET,S,Teal
8373,SET285-KR-SHA-XL,SET285,2.0,SET,XL,Teal
8374,SET285-KR-SHA-XS,SET285,19.0,SET,XS,Teal
8375,SET285-KR-SHA-XXL,SET285,4.0,SET,XXL,Teal
8376,SET285-KR-SHA-XXXL,SET285,3.0,SET,XXXL,Teal
8377,SET286-KR-NP-L,SET286,27.0,SET,L,Maroon
8378,SET286-KR-NP-M,SET286,40.0,SET,M,Maroon
8379,SET286-KR-NP-S,SET286,33.0,SET,S,Maroon
8380,SET286-KR-NP-XL,SET286,30.0,SET,XL,Maroon
8381,SET286-KR-NP-XS,SET286,31.0,SET,XS,Maroon
8382,SET286-KR-NP-XXL,SET286,5.0,SET,XXL,Maroon
8383,SET286-KR-NP-XXXL,SET286,9.0,SET,XXXL,Maroon
8384,SET287-KR-NP-L,SET287,139.0,KURTA SET,L,Teal
8385,SET287-KR-NP-M,SET287,218.0,KURTA SET,M,Teal
8386,SET287-KR-NP-S,SET287,162.0,KURTA SET,S,Teal
8387,SET287-KR-NP-XL,SET287,138.0,KURTA SET,XL,Teal
8388,SET287-KR-NP-XS,SET287,104.0,KURTA SET,XS,Teal
8389,SET287-KR-NP-XXL,SET287,86.0,KURTA SET,XXL,Teal
8390,SET287-KR-NP-XXXL,SET287,80.0,KURTA SET,XXXL,Teal
8391,SET288-KR-NP-L,SET288,5.0,SET,L,Grey
8392,SET288-KR-NP-M,SET288,6.0,SET,M,Grey
8393,SET288-KR-NP-S,SET288,16.0,SET,S,Grey
8394,SET288-KR-NP-XL,SET288,10.0,SET,XL,Grey
8395,SET288-KR-NP-XS,SET288,44.0,SET,XS,Grey
8396,SET288-KR-NP-XXL,SET288,10.0,SET,XXL,Grey
8397,SET288-KR-NP-XXXL,SET288,6.0,SET,XXXL,Grey
8398,SET289-KR-NP-L,SET289,14.0,SET,L,Maroon
8399,SET289-KR-NP-M,SET289,23.0,SET,M,Maroon
8400,SET289-KR-NP-S,SET289,26.0,SET,S,Maroon
8401,SET289-KR-NP-XL,SET289,23.0,SET,XL,Maroon
8402,SET289-KR-NP-XS,SET289,42.0,SET,XS,Maroon
8403,SET289-KR-NP-XXL,SET289,26.0,SET,XXL,Maroon
8404,SET289-KR-NP-XXXL,SET289,20.0,SET,XXXL,Maroon
8405,SET290-KR-DPT-L,SET290,53.0,SET,L,NAVY
8406,SET290-KR-DPT-M,SET290,18.0,SET,M,NAVY
8407,SET290-KR-DPT-S,SET290,6.0,SET,S,NAVY
8408,SET290-KR-DPT-XL,SET290,34.0,SET,XL,NAVY
8409,SET290-KR-DPT-XS,SET290,38.0,SET,XS,NAVY
8410,SET290-KR-DPT-XXL,SET290,34.0,SET,XXL,NAVY
8411,SET290-KR-DPT-XXXL,SET290,37.0,SET,XXXL,NAVY
8412,SET291-KR-PP-L,SET291,6.0,KURTA SET,L,Teal
8413,SET291-KR-PP-M,SET291,13.0,KURTA SET,M,Teal
8414,SET291-KR-PP-S,SET291,15.0,KURTA SET,S,Teal
8415,SET291-KR-PP-XL,SET291,3.0,KURTA SET,XL,Teal
8416,SET291-KR-PP-XS,SET291,6.0,KURTA SET,XS,Teal
8417,SET291-KR-PP-XXL,SET291,4.0,KURTA SET,XXL,Teal
8418,SET291-KR-PP-XXXL,SET291,8.0,KURTA SET,XXXL,Teal
8419,SET293-KR-NP-L,SET293,4.0,KURTA SET,L,Blue
8420,SET293-KR-NP-M,SET293,6.0,KURTA SET,M,Blue
8421,SET293-KR-NP-S,SET293,2.0,KURTA SET,S,Blue
8422,SET293-KR-NP-XL,SET293,4.0,KURTA SET,XL,Blue
8423,SET293-KR-NP-XS,SET293,5.0,KURTA SET,XS,Blue
8424,SET293-KR-NP-XXL,SET293,7.0,KURTA SET,XXL,Blue
8425,SET293-KR-NP-XXXL,SET293,7.0,KURTA SET,XXXL,Blue
8426,SET295-KR-NP-L,SET295,4.0,KURTA SET,L,Black
8427,SET295-KR-NP-M,SET295,2.0,KURTA SET,M,Black
8428,SET295-KR-NP-S,SET295,4.0,KURTA SET,S,Black
8429,SET295-KR-NP-XL,SET295,2.0,KURTA SET,XL,Black
8430,SET295-KR-NP-XS,SET295,4.0,KURTA SET,XS,Black
8431,SET295-KR-NP-XXL,SET295,2.0,KURTA SET,XXL,Black
8432,SET295-KR-NP-XXXL,SET295,4.0,KURTA SET,XXXL,Black
8433,SET297-KR-NP-L,SET297,0.0,KURTA SET,L,Yellow
8434,SET297-KR-NP-M,SET297,0.0,KURTA SET,M,Yellow
8435,SET297-KR-NP-S,SET297,0.0,KURTA SET,S,Yellow
8436,SET297-KR-NP-XL,SET297,0.0,KURTA SET,XL,Yellow
8437,SET297-KR-NP-XS,SET297,2.0,KURTA SET,XS,Yellow
8438,SET297-KR-NP-XXL,SET297,3.0,KURTA SET,XXL,Yellow
8439,SET297-KR-NP-XXXL,SET297,17.0,KURTA SET,XXXL,Yellow
8440,SET299-KR-PP-L,SET299,49.0,SET,L,Blue
8441,SET299-KR-PP-M,SET299,46.0,SET,M,Blue
8442,SET299-KR-PP-S,SET299,45.0,SET,S,Blue
8443,SET299-KR-PP-XL,SET299,55.0,SET,XL,Blue
8444,SET299-KR-PP-XS,SET299,47.0,SET,XS,Blue
8445,SET299-KR-PP-XXL,SET299,54.0,SET,XXL,Blue
8446,SET299-KR-PP-XXXL,SET299,43.0,SET,XXXL,Blue
8447,SET300-KR-NP-L,SET300,16.0,SET,L,CORAL
8448,SET300-KR-NP-M,SET300,31.0,SET,M,CORAL
8449,SET300-KR-NP-S,SET300,33.0,SET,S,CORAL
8450,SET300-KR-NP-XL,SET300,34.0,SET,XL,CORAL
8451,SET300-KR-NP-XS,SET300,18.0,SET,XS,CORAL
8452,SET300-KR-NP-XXL,SET300,24.0,SET,XXL,CORAL
8453,SET300-KR-NP-XXXL,SET300,7.0,SET,XXXL,CORAL
8454,SET301-KR-PP-L,SET301,53.0,SET,L,Magenta
8455,SET301-KR-PP-M,SET301,57.0,SET,M,Magenta
8456,SET301-KR-PP-S,SET301,66.0,SET,S,Magenta
8457,SET301-KR-PP-XL,SET301,62.0,SET,XL,Magenta
8458,SET301-KR-PP-XS,SET301,55.0,SET,XS,Magenta
8459,SET301-KR-PP-XXL,SET301,53.0,SET,XXL,Magenta
8460,SET301-KR-PP-XXXL,SET301,56.0,SET,XXXL,Magenta
8461,SET302-KR-PP-L,SET302,2.0,SET,L,Sky Blue
8462,SET302-KR-PP-M,SET302,12.0,SET,M,Sky Blue
8463,SET302-KR-PP-S,SET302,19.0,SET,S,Sky Blue
8464,SET302-KR-PP-XL,SET302,5.0,SET,XL,Sky Blue
8465,SET302-KR-PP-XS,SET302,21.0,SET,XS,Sky Blue
8466,SET302-KR-PP-XXL,SET302,17.0,SET,XXL,Sky Blue
8467,SET302-KR-PP-XXXL,SET302,9.0,SET,XXXL,Sky Blue
8468,SET303-KR-NP-L,SET303,37.0,KURTA SET,L,Teal
8469,SET303-KR-NP-M,SET303,41.0,KURTA SET,M,Teal
8470,SET303-KR-NP-S,SET303,5.0,KURTA SET,S,Teal
8471,SET303-KR-NP-XL,SET303,32.0,KURTA SET,XL,Teal
8472,SET303-KR-NP-XS,SET303,47.0,KURTA SET,XS,Teal
8473,SET303-KR-NP-XXL,SET303,24.0,KURTA SET,XXL,Teal
8474,SET303-KR-NP-XXXL,SET303,8.0,KURTA SET,XXXL,Teal
8475,SET304-KR-DPT-L,SET304,22.0,KURTA SET,L,Grey
8476,SET304-KR-DPT-M,SET304,154.0,KURTA SET,M,Grey
8477,SET304-KR-DPT-S,SET304,74.0,KURTA SET,S,Grey
8478,SET304-KR-DPT-XL,SET304,59.0,KURTA SET,XL,Grey
8479,SET304-KR-DPT-XS,SET304,180.0,KURTA SET,XS,Grey
8480,SET304-KR-DPT-XXL,SET304,14.0,KURTA SET,XXL,Grey
8481,SET304-KR-DPT-XXXL,SET304,34.0,KURTA SET,XXXL,Grey
8482,SET305-KR-DPT-L,SET305,22.0,KURTA SET,L,Peach
8483,SET305-KR-DPT-M,SET305,55.0,KURTA SET,M,Peach
8484,SET305-KR-DPT-S,SET305,98.0,KURTA SET,S,Peach
8485,SET305-KR-DPT-XL,SET305,37.0,KURTA SET,XL,Peach
8486,SET305-KR-DPT-XS,SET305,39.0,KURTA SET,XS,Peach
8487,SET305-KR-DPT-XXL,SET305,18.0,KURTA SET,XXL,Peach
8488,SET305-KR-DPT-XXXL,SET305,7.0,KURTA SET,XXXL,Peach
8489,SET306-KR-PP-L,SET306,93.0,KURTA SET,L,Green
8490,SET306-KR-PP-M,SET306,75.0,KURTA SET,M,Green
8491,SET306-KR-PP-S,SET306,67.0,KURTA SET,S,Green
8492,SET306-KR-PP-XL,SET306,77.0,KURTA SET,XL,Green
8493,SET306-KR-PP-XS,SET306,61.0,KURTA SET,XS,Green
8494,SET306-KR-PP-XXL,SET306,45.0,KURTA SET,XXL,Green
8495,SET306-KR-PP-XXXL,SET306,23.0,KURTA SET,XXXL,Green
8496,SET307-KR-DPT-L,SET307,34.0,KURTA SET,L,Grey
8497,SET307-KR-DPT-M,SET307,46.0,KURTA SET,M,Grey
8498,SET307-KR-DPT-S,SET307,53.0,KURTA SET,S,Grey
8499,SET307-KR-DPT-XL,SET307,29.0,KURTA SET,XL,Grey
8500,SET307-KR-DPT-XS,SET307,37.0,KURTA SET,XS,Grey
8501,SET307-KR-DPT-XXL,SET307,15.0,KURTA SET,XXL,Grey
8502,SET307-KR-DPT-XXXL,SET307,29.0,KURTA SET,XXXL,Grey
8503,SET308-KR-PP-L,SET308,48.0,KURTA SET,L,Grey
8504,SET308-KR-PP-M,SET308,90.0,KURTA SET,M,Grey
8505,SET308-KR-PP-S,SET308,58.0,KURTA SET,S,Grey
8506,SET308-KR-PP-XL,SET308,43.0,KURTA SET,XL,Grey
8507,SET308-KR-PP-XS,SET308,29.0,KURTA SET,XS,Grey
8508,SET308-KR-PP-XXL,SET308,29.0,KURTA SET,XXL,Grey
8509,SET308-KR-PP-XXXL,SET308,27.0,KURTA SET,XXXL,Grey
8510,SET310-KR-NP-L,SET310,6.0,SET,L,Green
8511,SET310-KR-NP-M,SET310,15.0,SET,M,Green
8512,SET310-KR-NP-S,SET310,27.0,SET,S,Green
8513,SET310-KR-NP-XL,SET310,3.0,SET,XL,Green
8514,SET310-KR-NP-XS,SET310,34.0,SET,XS,Green
8515,SET310-KR-NP-XXL,SET310,13.0,SET,XXL,Green
8516,SET310-KR-NP-XXXL,SET310,15.0,SET,XXXL,Green
8517,SET311-KR-NP-L,SET311,53.0,SET,L,Yellow
8518,SET311-KR-NP-M,SET311,56.0,SET,M,Yellow
8519,SET311-KR-NP-S,SET311,56.0,SET,S,Yellow
8520,SET311-KR-NP-XL,SET311,60.0,SET,XL,Yellow
8521,SET311-KR-NP-XS,SET311,61.0,SET,XS,Yellow
8522,SET311-KR-NP-XXL,SET311,64.0,SET,XXL,Yellow
8523,SET311-KR-NP-XXXL,SET311,61.0,SET,XXXL,Yellow
8524,SET313-KR-NP-L,SET313,33.0,SET,L,White
