,start_date,end_date,data_points_count
UBX,2018-05-03 10:49:00,2020-08-19 14:44:00,103160.0
UCBA,2015-09-29 10:52:00,2018-09-14 16:00:00,5382.0
UCBH,,,
UCBI,2015-09-29 09:30:00,2020-08-19 14:44:00,351686.0
UCBID,,,
UCBIO,2020-06-11 09:30:00,2020-08-19 14:39:00,2479.0
UCFC,2015-09-29 09:30:00,2020-01-31 17:45:00,121744.0
UCL,2020-06-10 11:10:00,2020-08-19 14:24:00,1708.0
UCP,2015-09-29 09:30:00,2017-08-03 16:08:00,28019.0
UCTT,2015-09-29 09:30:00,2020-08-19 14:45:00,348207.0
UDF,2015-09-29 09:30:00,2016-02-18 13:32:00,18138.0
UDR,2015-09-29 09:30:00,2020-08-19 14:45:00,469794.0
UDRL,,,
UE,2015-09-29 09:30:00,2020-08-19 14:44:00,394104.0
UEC,2015-09-29 09:31:00,2020-08-19 14:44:00,351104.0
UEIC,2015-09-29 09:30:00,2020-08-19 14:43:00,156616.0
UEPS,2015-09-29 09:30:00,2020-08-19 14:44:00,240829.0
UFAB,2017-11-02 09:30:00,2020-08-19 14:12:00,13043.0
UFCS,2015-09-29 09:30:00,2020-08-19 14:42:00,129418.0
UFI,2015-09-29 09:30:00,2020-08-19 14:50:00,148518.0
UFPI,2015-09-29 09:30:00,2020-08-19 14:51:00,264181.0
UFPT,2015-09-29 09:30:00,2020-08-19 14:43:00,50331.0
UFS,2015-09-29 09:30:00,2020-08-19 14:45:00,411020.0
UG,2015-09-29 10:05:00,2020-08-19 14:21:00,11981.0
UGI,2015-09-29 09:30:00,2020-08-19 14:45:00,438860.0
UGP,2015-09-29 09:08:00,2020-08-19 14:50:00,419927.0
UHAL,2015-09-29 09:30:00,2020-08-19 14:36:00,116525.0
UHS,2015-09-29 09:30:00,2020-08-19 14:47:00,415539.0
UHT,2015-09-29 09:30:00,2020-08-19 14:41:00,89374.0
UI,2015-09-29 09:30:00,2020-08-19 14:46:00,330768.0
UIHC,2015-09-29 09:30:00,2020-08-19 14:46:00,178458.0
UIL,2015-09-29 09:30:00,2015-12-16 16:00:00,11531.0
UIS,2015-09-29 09:32:00,2020-08-19 14:49:00,380141.0
UL,2015-09-29 09:02:00,2020-08-19 14:48:00,486023.0
ULBI,2015-09-29 09:30:00,2020-08-19 14:03:00,57431.0
ULH,2015-09-29 09:30:00,2020-08-19 14:33:00,80533.0
ULTA,2015-09-29 08:29:00,2020-08-19 14:46:00,445739.0
ULTI,2015-09-29 09:30:00,2019-05-02 16:00:00,216395.0
ULTR,2019-07-31 10:38:00,2020-08-19 09:30:00,783.0
ULU,,,
UMBF,2015-09-29 09:30:00,2020-08-19 14:46:00,266685.0
UMC,2015-09-29 09:30:00,2020-08-19 14:47:00,366196.0
UMH,2015-09-29 09:30:00,2020-08-19 14:46:00,194056.0
UMH.A,2015-09-29 10:23:00,2017-08-30 15:28:00,3154.0
UMH.B,2015-10-26 09:42:00,2020-08-18 15:59:00,9911.0
UMH.C,2017-07-28 09:30:00,2020-08-18 16:18:00,21258.0
UMH.D,2018-01-25 09:39:00,2020-08-18 16:23:00,12118.0
UMPQ,2015-09-29 09:29:00,2020-08-19 14:49:00,461458.0
UMRX,2018-03-29 10:56:00,2020-08-19 14:49:00,90417.0
UN,2015-09-29 04:37:00,2020-08-19 14:47:00,486938.0
UNAM,2015-09-29 10:17:00,2020-08-19 11:21:00,3485.0
UNB,2015-09-29 11:38:00,2020-08-19 14:30:00,11347.0
UNCA,,,
UNF,2015-09-29 09:30:00,2020-08-19 14:40:00,147525.0
UNFI,2015-09-29 09:30:00,2020-08-19 14:47:00,418616.0
UNH,2015-09-29 08:15:00,2020-08-19 14:48:00,494553.0
UNIS,2015-09-29 09:30:00,2017-04-20 16:00:00,66124.0
UNIT,2015-09-29 09:30:00,2020-08-19 14:48:00,461111.0
UNM,2015-09-29 09:30:00,2020-08-19 14:49:00,470662.0
UNMA,2018-06-19 09:30:00,2020-08-19 14:27:00,25461.0
UNP,2015-09-29 08:00:00,2020-08-19 15:03:00,485558.0
UNS,,,
UNT,2015-09-29 09:30:00,2020-05-22 19:59:00,378490.0
UNTD,2015-09-29 09:30:00,2016-06-30 16:00:00,27379.0
UNTK,,,
UNTY,2015-09-29 09:59:00,2020-08-19 11:39:00,24422.0
UNVR,2015-09-29 09:30:00,2020-08-19 15:04:00,403877.0
UNXL,2015-09-29 09:30:00,2017-09-11 17:59:00,94318.0
UONE,2015-09-29 09:33:00,2020-08-19 14:49:00,21081.0
UONEK,2015-09-29 09:30:00,2020-08-19 14:48:00,64309.0
UPG,,,
UPI,,,
UPIP,2015-09-29 09:30:00,2016-06-16 15:57:00,13718.0
UPL,2017-04-13 09:09:00,2019-08-07 18:52:00,216868.0
UPLD,2015-09-29 10:11:00,2020-08-19 14:53:00,188026.0
UPS,2015-09-29 09:32:00,2020-08-19 14:50:00,490624.0
UPWK,2018-10-03 10:57:00,2020-08-19 14:49:00,158040.0
UQM,2015-09-29 09:30:00,2019-07-31 16:00:00,71631.0
URBN,2015-09-29 09:30:00,2020-08-19 14:52:00,481185.0
URG,2015-09-29 09:31:00,2020-08-19 14:36:00,183977.0
URGN,2017-05-04 10:00:00,2020-08-19 14:48:00,118644.0
URI,2015-09-29 09:30:00,2020-08-19 14:50:00,474051.0
UROV,2018-09-27 11:29:00,2020-08-19 14:44:00,30686.0
URRE,2015-09-29 09:30:00,2017-08-18 16:00:00,76377.0
URS,,,
URZ,,,
USA,2015-09-29 09:30:00,2020-08-19 14:50:00,292230.0
USAC,2015-09-29 09:30:00,2020-08-19 14:47:00,199698.0
USAK,2015-09-29 09:30:00,2020-08-19 14:50:00,136991.0
USAP,2015-09-29 09:30:00,2020-08-19 14:41:00,66878.0
USAS,2017-01-19 09:32:00,2020-08-19 14:50:00,107258.0
USAT,2015-09-29 09:30:00,2020-08-19 14:40:00,265604.0
USATP,2015-09-29 09:33:00,2020-08-18 15:31:00,1396.0
USATZ,,,
USAU,2015-09-29 09:30:00,2020-08-19 14:46:00,95884.0
USB,2015-09-29 08:28:00,2020-08-19 14:52:00,486780.0
USB.A,2015-10-13 14:37:00,2020-08-18 14:40:00,1510.0
USB.H,2015-09-29 09:54:00,2020-08-18 17:30:00,90751.0
USB.M,2015-09-29 09:30:00,2020-08-18 16:00:00,116762.0
USB.N,2015-09-29 09:43:00,2017-04-13 16:02:00,24061.0
USB.O,2015-09-29 09:30:00,2020-08-18 16:00:00,47235.0
USB.P,2018-08-17 09:27:00,2020-08-18 16:00:00,40667.0
USBI,2015-09-29 12:55:00,2016-10-10 14:48:00,3258.0
USCR,2015-09-29 09:30:00,2020-08-19 14:51:00,334707.0
USDP,2015-09-29 09:30:00,2020-08-19 14:52:00,79566.0
USEG,2015-09-29 09:30:00,2020-08-19 14:51:00,41295.0
USFD,2016-05-26 10:10:00,2020-08-19 14:53:00,390345.0
USG,2015-09-29 09:30:00,2019-04-23 16:35:00,321805.0
USHS,,,
USIO,2015-09-29 09:33:00,2020-08-19 14:48:00,51812.0
USLM,2015-09-29 09:31:00,2020-08-19 13:14:00,20984.0
USM,2015-09-29 09:30:00,2020-08-19 14:52:00,209669.0
USMD,2015-09-29 13:56:00,2016-09-30 16:00:00,2797.0
USMO,,,
USNA,2015-09-29 09:30:00,2020-08-19 14:58:00,218784.0
USPH,2015-09-29 09:30:00,2020-08-19 14:48:00,150798.0
USTR,,,
USU,,,
USWS,2017-05-05 15:10:00,2020-08-19 14:36:00,54462.0
USWSW,2017-05-05 09:33:00,2020-08-18 13:14:00,5326.0
USX,2018-06-14 10:17:00,2020-08-19 14:53:00,116220.0
UTA,,,
UTEK,2015-09-29 09:30:00,2017-05-26 17:55:00,81709.0
UTF,2015-09-29 09:30:00,2020-08-19 14:52:00,244055.0
UTG,2015-09-29 09:30:00,2020-08-19 14:52:00,214413.0
UTHR,2015-09-29 09:30:00,2020-08-19 14:52:00,368121.0
UTI,2015-09-29 09:30:00,2020-08-19 14:52:00,105410.0
UTIW,2015-09-29 09:30:00,2016-01-22 07:07:00,27962.0
UTL,2015-09-29 09:30:00,2020-08-19 14:49:00,105489.0
UTMD,2015-09-29 09:35:00,2020-08-19 13:29:00,30489.0
UTR,,,
UTSI,2015-09-29 09:26:00,2020-08-19 14:31:00,58660.0
UTX,2015-09-29 09:30:00,2020-04-02 19:57:00,451581.0
UTX.A,,,
UUU,2015-09-29 10:14:00,2020-08-19 14:48:00,31615.0
UUUU,2015-09-29 09:28:00,2020-08-19 14:53:00,276651.0
UVE,2015-09-29 09:30:00,2020-08-19 14:51:00,283316.0
UVSP,2015-09-29 09:30:00,2020-08-19 14:20:00,150408.0
UVV,2015-09-29 09:30:00,2020-08-19 14:51:00,236877.0
UWN,2015-09-29 09:43:00,2019-06-14 17:18:00,25442.0
UXG,,,
UXIN,2018-06-27 11:41:00,2020-08-19 14:54:00,171699.0
UZA,2015-09-29 09:30:00,2020-08-19 14:50:00,38276.0
UZB,2015-09-29 09:56:00,2020-08-19 14:29:00,36893.0
UZC,2015-11-24 09:32:00,2020-08-19 14:29:00,46135.0
V,2015-09-29 07:24:00,2020-08-19 14:54:00,524153.0
VA,2015-09-29 08:39:00,2016-12-14 07:29:00,96567.0
VAC,2015-09-29 09:30:00,2020-08-19 14:55:00,316126.0
VAL,2015-09-29 09:30:00,2020-08-17 08:00:00,464303.0
VALE,2015-09-29 06:37:00,2020-08-19 14:56:00,524843.0
VALE.P,2015-09-29 09:06:00,2017-11-24 13:02:00,200912.0
VALU,2015-09-29 09:31:00,2020-08-19 14:54:00,9011.0
VAM,2018-05-11 12:06:00,2020-06-05 15:55:00,2777.0
VAPO,2018-11-14 10:25:00,2020-08-19 14:54:00,73972.0
VAR,2015-09-29 09:30:00,2020-08-19 14:55:00,418973.0
VARI,,,
VASC,2015-09-29 09:30:00,2017-02-17 17:57:00,57133.0
VBF,2015-09-29 09:30:00,2020-08-19 14:54:00,63546.0
VBFC,2015-09-30 10:52:00,2020-08-17 09:52:00,1827.0
VBIV,2015-09-29 10:07:00,2020-08-19 14:56:00,233150.0
VBLT,2015-09-29 08:23:00,2020-08-19 14:33:00,116932.0
VBTX,2015-09-29 09:30:00,2020-08-19 14:54:00,201608.0
VC,2015-09-29 09:30:00,2020-08-19 14:55:00,355054.0
VCBI,,,
VCEL,2015-09-29 09:30:00,2020-08-19 14:56:00,298153.0
VCF,2015-09-29 09:30:00,2020-08-19 14:16:00,12732.0
VCI,,,
VCIF,2019-06-04 09:30:00,2020-08-19 14:56:00,12670.0
VCLK,,,
VCNX,2018-08-09 10:20:00,2020-08-19 14:51:00,18764.0
VCO,2015-09-29 09:30:00,2018-07-12 16:02:00,6552.0
VCRA,2015-09-29 09:30:00,2020-08-19 14:57:00,281423.0
VCTR,2018-02-08 10:49:00,2020-08-19 14:58:00,87939.0
VCV,2015-09-29 09:30:00,2020-08-19 14:56:00,119859.0
VCYT,2015-09-29 09:30:00,2020-08-19 14:57:00,245086.0
VDSI,2015-09-29 09:30:00,2018-06-01 16:00:00,153322.0
VDTH,2015-09-29 09:50:00,2018-04-11 15:00:00,55369.0
VE,,,
VEAC,2017-04-28 15:25:00,2019-04-15 16:00:00,6663.0
VEACU,2017-04-11 10:33:00,2019-04-15 15:41:00,2214.0
VEACW,2017-05-10 12:41:00,2019-04-15 16:00:00,1950.0
VEC,2015-09-29 09:30:00,2020-08-19 14:55:00,153162.0
VECO,2015-09-29 08:54:00,2020-08-19 14:57:00,322771.0
VEDL,2015-09-29 09:30:00,2020-08-19 14:51:00,346775.0
VEEV,2015-09-29 09:30:00,2020-08-19 14:58:00,462619.0
VEL,2020-01-17 10:18:00,2020-08-19 14:57:00,20863.0
VELT,,,
VEON,2015-09-29 09:29:00,2020-08-19 14:57:00,444761.0
VER,2015-09-29 09:30:00,2020-08-19 14:58:00,478603.0
VER.F,2015-09-29 09:31:00,2020-08-18 16:00:00,82921.0
VERB,2015-10-20 12:58:00,2020-08-19 14:58:00,74530.0
VERBW,2019-04-05 08:55:00,2020-08-19 14:34:00,4694.0
VERI,2017-05-12 10:25:00,2020-08-19 14:57:00,190862.0
VERO,2017-10-12 11:17:00,2020-08-19 14:54:00,77464.0
VERT.U,2018-06-08 09:46:00,2020-04-22 11:41:00,3096.0
VERU,2015-09-29 09:38:00,2020-08-19 14:56:00,129730.0
VERX,2020-07-29 11:33:00,2020-08-19 14:58:00,4614.0
VERY,2019-08-15 14:05:00,2020-08-13 16:00:00,1497.0
VET,2015-09-29 09:30:00,2020-08-19 15:01:00,328749.0
VFC,2015-09-29 09:24:00,2020-08-19 14:59:00,480467.0
VFF,2019-02-21 08:00:00,2020-08-19 15:01:00,122120.0
VFL,2015-09-29 09:35:00,2020-08-19 14:58:00,22895.0
VG,2015-09-29 09:30:00,2020-08-19 14:59:00,458249.0
VGGL,2015-09-29 09:30:00,2016-01-27 15:59:00,9323.0
VGI,2015-09-29 09:30:00,2020-08-19 14:50:00,89777.0
VGM,2015-09-29 09:30:00,2020-08-19 14:53:00,152514.0
VGR,2015-09-29 09:30:00,2020-08-19 15:00:00,415107.0
VGZ,2015-09-29 09:30:00,2020-08-19 14:54:00,132698.0
VHC,2015-09-29 09:30:00,2020-08-19 15:00:00,276667.0
VHI,2015-09-29 09:30:00,2020-08-19 14:16:00,163295.0
VHS,,,
VIA,2015-09-29 09:30:00,2019-12-04 16:49:00,101155.0
VIA.B,,,
VIAB,2015-09-29 09:28:00,2019-12-04 19:38:00,416620.0
VIAC,2015-09-29 09:30:00,2020-08-19 15:00:00,494139.0
VIACA,2019-12-05 09:30:00,2020-08-19 14:59:00,28696.0
VIAS,,,
VIAV,2015-09-29 09:30:00,2020-08-19 15:00:00,457663.0
VICI,2017-10-18 09:51:00,2020-08-19 15:03:00,244711.0
VICL,2015-09-29 09:30:00,2019-08-30 19:59:00,89447.0
VICR,2015-09-29 09:30:00,2020-08-19 15:01:00,178191.0
VIE,2019-10-03 10:55:00,2020-08-19 15:00:00,36551.0
VIEW,,,
VIFL,,,
VIGN,,,
VII,2015-09-29 09:50:00,2018-07-11 16:00:00,30232.0
VIM,,,
VIMC,2015-09-29 09:30:00,2015-12-18 16:07:00,9668.0
VIOT,2018-09-25 10:53:00,2020-08-19 15:01:00,58542.0
VIP,2015-09-29 09:29:00,2017-03-30 16:00:00,127763.0
VIPS,2015-09-29 08:05:00,2020-08-19 15:01:00,498701.0
VIR,2019-10-11 12:28:00,2020-08-19 15:01:00,64426.0
VIRC,2015-09-29 09:30:00,2020-08-19 14:41:00,16803.0
VIRL,,,
VIRT,2015-09-29 09:28:00,2020-08-19 15:02:00,377454.0
VISI,2015-09-29 09:30:00,2019-09-06 20:00:00,45360.0
VISL,2015-09-29 09:30:00,2020-08-19 15:01:00,251312.0
VISN,2015-09-29 10:05:00,2017-03-06 15:59:00,8001.0
VIST,2019-07-26 09:56:00,2020-08-19 14:46:00,28926.0
VIT,,,
VITA,,,
VITC,,,
VITL,2020-07-31 11:47:00,2020-08-19 15:02:00,3573.0
VIV,2015-09-29 09:06:00,2020-08-19 15:03:00,459386.0
VIVE,2016-06-14 09:05:00,2020-08-19 15:00:00,195889.0
VIVO,2015-09-29 09:30:00,2020-08-19 15:02:00,291563.0
VJET,2015-09-29 08:35:00,2020-08-19 13:29:00,77747.0
VKI,2015-09-29 09:30:00,2020-08-19 15:02:00,133815.0
VKL,,,
VKQ,2015-09-29 09:30:00,2020-08-19 15:01:00,152201.0
VKTX,2015-09-29 09:30:00,2020-08-19 15:02:00,310240.0
VKTXW,2016-04-08 09:30:00,2020-08-19 11:05:00,10476.0
VLAT,,,
VLCCF,,,
VLCM,,,
VLGEA,2015-09-29 09:30:00,2020-08-19 14:54:00,83227.0
VLNC,,,
VLO,2015-09-29 09:02:00,2020-08-19 15:10:00,492534.0
VLP,2015-09-29 09:30:00,2019-01-09 16:02:00,130789.0
VLRS,2015-09-29 09:30:00,2020-08-19 15:04:00,317719.0
VLRX,2017-03-23 09:28:00,2020-02-19 19:25:00,86315.0
VLT,2015-09-29 09:30:00,2020-08-19 14:36:00,44622.0
VLTR,,,
VLY,2015-09-29 09:30:00,2020-08-19 15:03:00,460508.0
VLY.A,2015-09-29 09:31:00,2018-10-09 15:46:00,11995.0
VLY.B,2017-08-11 09:23:00,2018-10-09 16:02:00,5009.0
VLYPO,2018-10-10 10:53:00,2020-08-19 15:05:00,8796.0
VLYPP,2018-10-10 12:49:00,2020-08-19 14:13:00,7271.0
VLYWW,2015-10-02 13:52:00,2018-11-09 15:37:00,1577.0
VM,,,
VMACU,2020-08-07 11:36:00,2020-08-19 11:51:00,278.0
VMC,2015-09-29 09:29:00,2020-08-19 15:05:00,447753.0
VMD,2018-01-04 14:12:00,2020-08-19 15:03:00,34885.0
VMED,,,
VMEM,2015-09-29 09:30:00,2016-12-16 15:39:00,69855.0
VMI,2015-09-29 09:30:00,2020-08-19 15:03:00,210537.0
VMM,2015-09-29 09:53:00,2020-08-19 14:18:00,25879.0
VMO,2015-09-29 09:30:00,2020-08-19 15:05:00,161076.0
VMV,,,
VMW,2015-09-29 09:30:00,2020-08-19 15:04:00,475746.0
VNCE,2015-09-29 09:30:00,2020-08-19 15:01:00,170484.0
VNDA,2015-09-29 09:30:00,2020-08-19 15:05:00,375128.0
VNE,2018-06-11 09:50:00,2020-08-19 15:05:00,164471.0
VNET,2015-09-29 09:30:00,2020-08-19 15:05:00,339321.0
VNO,2015-09-29 09:30:00,2020-08-19 15:06:00,442753.0
VNO.G,2015-09-29 10:51:00,2018-01-03 15:55:00,6584.0
VNO.I,2015-09-29 09:59:00,2018-01-10 14:31:00,8560.0
VNO.J,2015-09-29 11:01:00,2016-08-31 16:02:00,5807.0
VNO.K,2015-09-29 09:44:00,2020-08-18 16:00:00,29804.0
VNO.L,2015-09-29 09:32:00,2020-08-18 16:00:00,39667.0
VNO.M,2017-12-15 09:32:00,2020-08-18 16:00:00,31532.0
VNOD,,,
VNOM,2015-09-29 09:31:00,2020-08-19 15:06:00,264862.0
VNR,2015-09-29 09:28:00,2017-02-10 19:58:00,108911.0
VNRAP,2015-09-29 09:50:00,2017-02-10 15:55:00,11892.0
VNRBP,2015-09-29 09:30:00,2017-02-10 16:01:00,21721.0
VNRCP,2015-09-29 09:55:00,2017-02-10 16:01:00,16216.0
VNRX,2015-09-29 10:51:00,2020-08-19 15:06:00,90761.0
VNTR,2017-08-03 10:20:00,2020-08-19 15:06:00,216388.0
VNTV,2015-09-29 09:30:00,2018-01-12 16:38:00,216030.0
VNUS,,,
VOC,2015-09-29 09:30:00,2020-08-19 15:01:00,64230.0
VOCS,,,
VOD,2015-09-29 04:22:00,2020-08-19 15:06:00,512290.0
VOG,,,
VOL,,,
VOLC,,,
VOLT,2015-09-29 09:30:00,2020-08-19 15:06:00,58074.0
VOQ,,,
VOXX,2015-09-29 09:30:00,2020-08-19 14:57:00,138573.0
VOYA,2015-09-29 09:30:00,2020-08-19 15:09:00,465276.0
VOYA.B,2019-06-20 09:31:00,2020-08-18 16:00:00,12578.0
VPCO,2015-09-29 09:30:00,2017-03-03 16:00:00,24754.0
VPCOU,2015-09-29 10:07:00,2016-01-22 15:59:00,1572.0
VPFG,,,
VPG,2015-09-29 09:30:00,2020-08-19 15:09:00,111214.0
VPHM,,,
VPRT,,,
VPV,2015-09-29 09:30:00,2020-08-19 14:54:00,74397.0
VQ,,,
VR,2015-09-29 09:30:00,2018-07-17 16:04:00,223079.0
VR.A,2016-06-15 09:34:00,2018-10-29 15:54:00,20474.0
VR.B,2017-06-21 09:33:00,2018-10-29 16:00:00,16944.0
VRA,2015-09-29 09:30:00,2020-08-19 15:07:00,321905.0
VRAD,,,
VRAY,2015-09-30 10:37:00,2020-08-19 15:07:00,310797.0
VRCA,2018-06-15 10:30:00,2020-08-19 15:11:00,44258.0
VREX,2017-01-23 09:30:00,2020-08-19 15:07:00,212679.0
VREXV,2017-01-20 11:43:00,2017-01-27 16:00:00,1367.0
VRM,2020-06-09 11:50:00,2020-08-19 15:07:00,20376.0
VRME,2015-09-29 10:43:00,2020-08-19 15:02:00,11521.0
VRMEW,2020-06-18 09:44:00,2020-08-19 15:01:00,581.0
VRML,2015-09-29 09:32:00,2020-06-11 19:41:00,78477.0
VRNA,2017-04-27 10:00:00,2020-08-19 15:02:00,22472.0
VRNG,2015-09-29 09:30:00,2016-05-06 16:00:00,25224.0
VRNGW,,,
VRNM,,,
VRNS,2015-09-29 09:30:00,2020-08-19 15:08:00,290417.0
VRNT,2015-09-29 07:24:00,2020-08-19 15:07:00,355502.0
VRRM,2017-03-24 14:41:00,2020-08-19 15:07:00,152089.0
VRS,2016-07-19 10:07:00,2020-08-19 15:07:00,235259.0
VRSK,2015-09-29 09:30:00,2020-08-19 15:07:00,429022.0
VRSN,2015-09-29 09:30:00,2020-08-19 15:08:00,425460.0
VRT,2018-07-30 09:33:00,2020-08-19 15:08:00,63236.0
VRTS,2015-09-29 09:30:00,2020-08-19 14:46:00,134024.0
VRTSP,2017-01-27 08:42:00,2020-02-03 15:58:00,5316.0
VRTU,2015-09-29 09:30:00,2020-08-19 15:08:00,249919.0
VRTV,2015-09-29 09:30:00,2020-08-19 15:04:00,149672.0
VRTX,2015-09-29 09:29:00,2020-08-19 15:09:00,469809.0
VRX,2015-09-29 04:24:00,2018-07-13 19:47:00,345868.0
VSAR,2015-09-29 09:30:00,2018-10-15 19:43:00,153046.0
VSAT,2015-09-29 09:30:00,2020-08-19 15:08:00,334544.0
VSCI,,,
VSCP,2015-09-29 11:48:00,2016-05-10 15:59:00,6407.0
VSE,,,
VSEA,,,
VSEC,2015-09-29 09:30:00,2020-08-19 15:00:00,51374.0
VSH,2015-09-29 09:30:00,2020-08-19 15:09:00,439614.0
VSI,2015-09-29 09:30:00,2019-12-16 16:01:00,278509.0
VSLR,2015-09-29 09:30:00,2020-08-19 15:10:00,363613.0
VSM,2016-09-19 11:59:00,2019-10-04 16:06:00,237683.0
VSNT,,,
VSR,2015-09-29 09:30:00,2017-09-22 16:00:00,16002.0
VST,2017-05-10 09:30:00,2020-08-19 15:10:00,317462.0
VSTA,2020-07-31 12:02:00,2020-08-19 15:10:00,4137.0
VSTM,2015-09-29 07:07:00,2020-08-19 15:17:00,359294.0
VSTO,2015-09-29 09:30:00,2020-08-19 15:10:00,392769.0
VTA,2015-09-29 09:30:00,2020-08-19 15:08:00,239249.0
VTAE,2015-09-29 09:05:00,2016-10-24 16:00:00,63580.0
VTAL,,,
VTG,,,
VTGN,2016-05-11 08:43:00,2020-08-19 15:10:00,115120.0
VTIQ,2018-06-11 09:29:00,2020-06-03 19:59:00,29801.0
VTIQU,2018-05-16 10:46:00,2020-06-03 15:59:00,2232.0
VTIQW,2018-06-11 09:28:00,2020-06-03 19:59:00,15781.0
VTIV,,,
VTJ,,,
VTL,2015-09-29 09:29:00,2019-04-12 19:59:00,152617.0
VTN,2015-09-29 09:30:00,2020-08-19 15:02:00,64546.0
VTNC,,,
VTNR,2015-09-29 09:30:00,2020-08-19 15:09:00,65829.0
VTOL,2015-09-29 09:30:00,2020-08-19 14:49:00,151730.0
VTR,2015-09-29 09:29:00,2020-08-19 15:11:00,480479.0
VTRB,2015-09-29 10:21:00,2019-01-03 16:02:00,15914.0
VTRO,,,
VTSI,2018-03-29 09:55:00,2020-08-19 14:45:00,16648.0
VTSS,,,
VTTI,2015-09-29 09:32:00,2017-09-14 16:01:00,53602.0
VTUS,,,
VTVT,2015-09-29 09:30:00,2020-08-19 15:07:00,148638.0
VUZI,2015-09-29 09:30:00,2020-08-19 15:11:00,247025.0
VVC,2018-01-04 09:30:00,2019-01-25 16:03:00,86258.0
VVI,2015-09-29 09:30:00,2020-08-19 15:08:00,169574.0
VVNT,2017-10-19 09:40:00,2020-08-19 15:10:00,40383.0
VVPR,2016-12-29 12:37:00,2020-08-19 15:17:00,29643.0
VVR,2015-09-29 09:30:00,2020-08-19 15:07:00,280425.0
VVTV,,,
VVUS,2015-09-29 08:43:00,2020-07-16 19:59:00,239077.0
VVV,2016-09-23 09:56:00,2020-08-19 15:12:00,349155.0
VWR,2015-09-29 09:30:00,2017-11-21 16:05:00,172767.0
VXEE,,,
VXFF,,,
VXRT,2015-09-29 09:30:00,2020-08-19 15:11:00,171347.0
VYFC,,,
VYGR,2015-11-11 11:17:00,2020-08-19 15:14:00,248369.0
VZ,2015-09-29 06:37:00,2020-08-19 15:12:00,521706.0
VZA,2015-09-29 09:34:00,2019-03-08 15:59:00,50429.0
W,2015-09-29 09:30:00,2020-08-19 15:13:00,461966.0
WAAS,2016-10-06 09:57:00,2020-03-27 17:52:00,119654.0
WAB,2015-09-29 09:30:00,2020-08-19 15:12:00,439538.0
WABC,2015-09-29 09:30:00,2020-08-19 15:12:00,176961.0
WAC,2015-09-29 09:30:00,2018-02-09 16:02:00,136119.0
WAFD,2015-09-29 09:30:00,2020-08-19 15:11:00,343419.0
WAFDW,2015-09-30 15:44:00,2018-11-13 10:30:00,276.0
WAFU,2019-04-30 11:35:00,2020-08-19 15:13:00,16180.0
WAG,,,
WAGE,2015-09-29 09:30:00,2019-08-29 18:15:00,243540.0
WAIR,2015-09-29 09:30:00,2020-01-08 17:46:00,285898.0
WAL,2015-09-29 09:30:00,2020-08-19 15:17:00,422979.0
WALA,2016-06-22 09:30:00,2020-08-19 15:09:00,24286.0
WASH,2015-09-29 09:30:00,2020-08-19 14:45:00,94304.0
WAT,2015-09-29 09:30:00,2020-08-19 15:13:00,386642.0
WATG,,,
WATT,2015-09-29 09:30:00,2020-08-19 15:13:00,339389.0
WAVE,,,
WAVX,2015-09-29 09:30:00,2016-02-09 15:58:00,8648.0
WB,2015-09-29 09:30:00,2020-08-19 15:13:00,473372.0
WBA,2015-09-29 08:00:00,2020-08-19 15:14:00,499614.0
WBAI,2015-09-29 09:31:00,2020-08-19 15:13:00,156441.0
WBB,2015-09-29 11:21:00,2017-10-13 15:59:00,2533.0
WBC,2015-09-29 09:30:00,2020-05-28 19:45:00,332369.0
WBCO,,,
WBK,2015-09-29 08:11:00,2020-08-19 15:14:00,280819.0
WBKC,2015-09-29 10:05:00,2017-10-16 15:55:00,2396.0
WBMD,2015-09-29 09:30:00,2017-09-15 17:58:00,154116.0
WBS,2015-09-29 09:30:00,2020-08-19 15:14:00,406387.0
WBS.E,2015-09-29 09:30:00,2017-12-14 14:15:00,4828.0
WBS.F,2017-12-20 09:33:00,2020-08-18 16:00:00,16499.0
WBSN,,,
WBT,2016-02-18 09:31:00,2020-08-19 15:16:00,377998.0
WCAA,,,
WCBO,,,
WCC,2015-09-29 09:30:00,2020-08-19 15:16:00,382206.0
WCC.A,2020-06-22 11:10:00,2020-08-18 16:00:00,6444.0
WCFB,2016-02-18 12:00:00,2020-08-19 14:41:00,4177.0
WCG,2015-09-29 09:30:00,2020-01-23 17:45:00,316529.0
WCIC,2015-09-29 09:30:00,2017-02-10 16:06:00,73528.0
WCLD,2019-09-06 09:37:00,2020-08-19 15:14:00,29794.0
WCN,2015-09-29 09:30:00,2020-08-19 15:14:00,433685.0
WCRX,,,
WCST,2015-09-29 09:30:00,2017-07-14 16:00:00,25298.0
WD,2015-09-29 09:30:00,2020-08-19 15:15:00,261876.0
WDAY,2015-09-29 08:00:00,2020-08-19 15:15:00,475403.0
WDC,2015-09-29 08:24:00,2020-08-19 15:16:00,512834.0
WDFC,2015-09-29 09:30:00,2020-08-19 15:14:00,159119.0
WDR,2015-09-29 09:30:00,2020-08-19 15:15:00,437638.0
WEA,2015-09-29 09:30:00,2020-08-19 15:07:00,68008.0
WEB,2015-09-29 09:30:00,2018-10-10 16:05:00,191047.0
WEBK,2015-10-02 14:51:00,2020-05-29 16:00:00,5505.0
WEBM,,,
